,title,artist,year,views,url
2717,Im Not Real,Mac Miller,2013,257388,https://genius.com/Mac-Miller-Im-Not-Real-lyrics
2718,Four Door Aventador,Nicki Minaj,2014,244177,https://genius.com/Nicki-Minaj-Four-Door-Aventador-lyrics
2719,Perfect Time,Roddy Ricch,2019,188376,https://genius.com/Roddy-Ricch-Perfect-Time-lyrics
2720,Promise,Promise Lyrics - Kid Ink,2015,501978,https://genius.com/Promise-Lyrics-Kid-Ink-Promise-lyrics
2721,I Bet You Think About Me Taylors Version From the Vault,Taylor Swift,2021,359778,https://genius.com/Taylor-Swift-I-Bet-You-Think-About-Me-Taylors-Version-From-the-Vault-lyrics
2722,WHATS POPPIN Remix,Jack Harlow,2020,1688549,https://genius.com/Jack-Harlow-WHATS-POPPIN-Remix-lyrics
2723,The Book of Soul,Ab-Soul,2012,346418,https://genius.com/AbSoul-The-Book-of-Soul-lyrics
2724,Stay Alive,Original Broadway Cast of Hamilton,2015,957050,https://genius.com/Original-Broadway-Cast-of-Hamilton-Stay-Alive-lyrics
2725,Marvin  Chardonnay,Big Sean,2011,277521,https://genius.com/Big-Sean-Marvin-Chardonnay-lyrics
2726,Cherry Hill,Russ,2017,367260,https://genius.com/Russ-Cherry-Hill-lyrics
2727,Seen It All,Jeezy,2014,367697,https://genius.com/Jeezy-Seen-It-All-lyrics
2728,66,Lil Yachty,2018,228211,https://genius.com/Lil-Yachty-66-lyrics
2729,A Thousand Bad Times,Post Malone,2019,393821,https://genius.com/Post-Malone-A-Thousand-Bad-Times-lyrics
2730,December,Neck Deep,2015,228993,https://genius.com/Neck-Deep-December-lyrics
2731,​jealousy jealousy,Olivia Rodrigo,2021,745185,https://genius.com/Olivia-Rodrigo-​jealousy-jealousy-lyrics
2732,Videotape,Radiohead,2007,208855,https://genius.com/Radiohead-Videotape-lyrics
2733,The Mint,Earl Sweatshirt,2018,231822,https://genius.com/Earl-Sweatshirt-The-Mint-lyrics
2734,Let Me Explain,Bryson Tiller,2016,703966,https://genius.com/Bryson-Tiller-Let-Me-Explain-lyrics
2735,18,One Direction,2014,407386,https://genius.com/One-Direction-18-lyrics
2736,My Dawg,Lil Baby,2017,462234,https://genius.com/Lil-Baby-My-Dawg-lyrics
2737,LoveGame,Lady Gaga,2009,203161,https://genius.com/Lady-Gaga-LoveGame-lyrics
2738,Trap Anthem,MC Virgins,2020,304487,https://genius.com/MC-Virgins-Trap-Anthem-lyrics
2739,Sasuke,Lil Uzi Vert,2020,280384,https://genius.com/Lil-Uzi-Vert-Sasuke-lyrics
2740,Working for It,"Working for It Lyrics - ZHU, Skrillex & THEY.",2015,202589,https://genius.com/Working-for-It-Lyrics-ZHU-Skrillex-THEY-Working-for-It-lyrics
2741,Lemonade Film Script,Beyonc,2016,382024,https://genius.com/Beyonc-Lemonade-Film-Script-lyrics
2742,Merry Christmas,Ed Sheeran & Elton John,2021,227042,https://genius.com/Ed-Sheeran-Elton-John-Merry-Christmas-lyrics
2743,Stranger Things,Joyner Lucas & Chris Brown,2018,712575,https://genius.com/Joyner-Lucas-Chris-Brown-Stranger-Things-lyrics
2744,Youth,Daughter,2013,545694,https://genius.com/Daughter-Youth-lyrics
2745,Where I Stand,Mia Wray,2014,261992,https://genius.com/Mia-Wray-Where-I-Stand-lyrics
2746,Jigsaw Falling Into Place,Radiohead,2007,252626,https://genius.com/Radiohead-Jigsaw-Falling-Into-Place-lyrics
2747,Diamonds,Rihanna,2012,991142,https://genius.com/Rihanna-Diamonds-lyrics
2748,Ill Mind 6: Old Friend,Hopsin,2013,230978,https://genius.com/Hopsin-Ill-Mind-6-Old-Friend-lyrics
2749,GOLD,BROCKHAMPTON,2017,662342,https://genius.com/BROCKHAMPTON-GOLD-lyrics
2750,I JUST SUED THE SCHOOL SYSTEM ,Prince Ea,2016,194029,https://genius.com/Prince-Ea-I-JUST-SUED-THE-SCHOOL-SYSTEM-lyrics
2751,I Like Me Better,Lauv,2017,833066,https://genius.com/Lauv-I-Like-Me-Better-lyrics
2752,A.D.H.D,Kendrick Lamar,2011,2291003,https://genius.com/Kendrick-Lamar-ADHD-lyrics
2753,What I Got,Sublime,1996,257979,https://genius.com/Sublime-What-I-Got-lyrics
2754,The Doomed,A Perfect Circle,2017,194561,https://genius.com/A-Perfect-Circle-The-Doomed-lyrics
2755,Shot You Down Remix,Isaiah Rashad,2014,368582,https://genius.com/Isaiah-Rashad-Shot-You-Down-Remix-lyrics
2756,​borderline,Ariana Grande,2018,274728,https://genius.com/Ariana-Grande-​borderline-lyrics
2757,Show  Tell,Melanie Martinez,2019,443522,https://genius.com/Melanie-Martinez-Show-Tell-lyrics
2758,My Mom,Eminem,2009,352441,https://genius.com/Eminem-My-Mom-lyrics
2759,Soulmate,Mac Miller,2016,239686,https://genius.com/Mac-Miller-Soulmate-lyrics
2760,Crazy Train,Ozzy Osbourne,1980,362235,https://genius.com/Ozzy-Osbourne-Crazy-Train-lyrics
2761,Little Red Cap,Carol Ann Duffy,1999,311459,https://genius.com/Carol-Ann-Duffy-Little-Red-Cap-lyrics
2762,E-GIRLS ARE RUINING MY LIFE,CORPSE & Savage Ga$p,2020,813428,https://genius.com/CORPSE-Savage-Gap-EGIRLS-ARE-RUINING-MY-LIFE-lyrics
2763,Im the Man Remix,50 Cent,2015,273097,https://genius.com/50-Cent-Im-the-Man-Remix-lyrics
2764,Sex You,Bando Jonez,2014,213736,https://genius.com/Bando-Jonez-Sex-You-lyrics
2765,Dont Hurt Me,Mustard,2016,235850,https://genius.com/Mustard-Dont-Hurt-Me-lyrics
2766,Perfect Two,Auburn,2011,421222,https://genius.com/Auburn-Perfect-Two-lyrics
2767,Sex with My Ex,Lil Peep,2018,308344,https://genius.com/Lil-Peep-Sex-with-My-Ex-lyrics
2768,Sandwitches,"Tyler, The Creator",2010,564751,https://genius.com/Tyler-The-Creator-Sandwitches-lyrics
2769,Days in the East,Drake,2014,1303530,https://genius.com/Drake-Days-in-the-East-lyrics
2770,Freak,Lana Del Rey,2015,322727,https://genius.com/Lana-Del-Rey-Freak-lyrics
2771,This Is It,Flatbush Zombies,2016,278079,https://genius.com/Flatbush-Zombies-This-Is-It-lyrics
2772,Panini,Lil Nas X,2019,1100543,https://genius.com/Lil-Nas-X-Panini-lyrics
2773,Wanderlust,The Weeknd,2014,700635,https://genius.com/The-Weeknd-Wanderlust-lyrics
2774,Only God Can Judge Me,2Pac,1996,570759,https://genius.com/2Pac-Only-God-Can-Judge-Me-lyrics
2775,Firestone,Kygo,2014,259165,https://genius.com/Kygo-Firestone-lyrics
2776,Spoil My Night,Post Malone,2018,436602,https://genius.com/Post-Malone-Spoil-My-Night-lyrics
2777,Yellow Ledbetter,Pearl Jam,1992,272848,https://genius.com/Pearl-Jam-Yellow-Ledbetter-lyrics
2778,Funeral,Mac Miller,2014,282094,https://genius.com/Mac-Miller-Funeral-lyrics
2779,Big Bad Wolf,Lil Wayne,2018,218412,https://genius.com/Lil-Wayne-Big-Bad-Wolf-lyrics
2780,4:44,JAY-Z,2017,1897097,https://genius.com/JAYZ-444-lyrics
2781,Contagious,The Isley Brothers,2001,254222,https://genius.com/The-Isley-Brothers-Contagious-lyrics
2782,The Show Must Go On,Queen,1991,467247,https://genius.com/Queen-The-Show-Must-Go-On-lyrics
2783,Thats Amore,Dean Martin,1953,325328,https://genius.com/Dean-Martin-Thats-Amore-lyrics
2784,Pretty Little Birds,SZA,2017,276407,https://genius.com/SZA-Pretty-Little-Birds-lyrics
2785,Rise,Katy Perry,2016,296699,https://genius.com/Katy-Perry-Rise-lyrics
2786,Pride,Moneybagg Yo,2017,232826,https://genius.com/Moneybagg-Yo-Pride-lyrics
2787,Moonlight,Grace VanderWaal,2017,263239,https://genius.com/Grace-VanderWaal-Moonlight-lyrics
2788,Good Times Theme Song,Jim Gilstrap & Blinky Williams,1974,220263,https://genius.com/Jim-Gilstrap-Blinky-Williams-Good-Times-Theme-Song-lyrics
2789,Diego,Tory Lanez,2015,314415,https://genius.com/Tory-Lanez-Diego-lyrics
2790,Live Forever,Oasis,1994,222905,https://genius.com/Oasis-Live-Forever-lyrics
2791,XXL Freshmen 2017 Cypher - Part 2,XXL,2017,1340159,https://genius.com/XXL-XXL-Freshmen-2017-Cypher-Part-2-lyrics
2792,Mask On Remix,Joyner Lucas,2017,368921,https://genius.com/Joyner-Lucas-Mask-On-Remix-lyrics
2793,B,Jaden,2017,421817,https://genius.com/Jaden-B-lyrics
2794,Gold Slugs,Gold Slugs Lyrics - DJ Khaled,2015,296883,https://genius.com/Gold-Slugs-Lyrics-DJ-Khaled-Gold-Slugs-lyrics
2795,Begin Again,Taylor Swift,2012,365390,https://genius.com/Taylor-Swift-Begin-Again-lyrics
2796,Key to the Streets,YFN Lucci,2016,335216,https://genius.com/YFN-Lucci-Key-to-the-Streets-lyrics
2797,1998 TRUMAN,BROCKHAMPTON,2018,227012,https://genius.com/BROCKHAMPTON-1998-TRUMAN-lyrics
2798,No Guidance Remix,Ayzha Nyree,2020,323796,https://genius.com/Ayzha-Nyree-No-Guidance-Remix-lyrics
2799,Everybody Knows,Sigrid,2017,223359,https://genius.com/Sigrid-Everybody-Knows-lyrics
2800,Afterglow,Taylor Swift,2019,545554,https://genius.com/Taylor-Swift-Afterglow-lyrics
2801,Rigamortis,Kendrick Lamar,2011,1589746,https://genius.com/Kendrick-Lamar-Rigamortis-lyrics
2802,Bad Bunny - Si Veo A Tu Mamá English Translation,Genius English Translations,2020,355776,https://genius.com/Genius-English-Translations-Bad-Bunny-Si-Veo-A-Tu-Mamá-English-Translation-lyrics
2803,I See Fire,Ed Sheeran,2013,707045,https://genius.com/Ed-Sheeran-I-See-Fire-lyrics
2804,Hericane,LANY,2017,513345,https://genius.com/LANY-Hericane-lyrics
2805,My Band,D12,2004,529011,https://genius.com/D12-My-Band-lyrics
2806,Cross Me,YoungBoy Never Broke Again,2018,238938,https://genius.com/YoungBoy-Never-Broke-Again-Cross-Me-lyrics
2807,Framed,Eminem,2017,505808,https://genius.com/Eminem-Framed-lyrics
2808,What a Fool Believes,The Doobie Brothers,1978,396717,https://genius.com/The-Doobie-Brothers-What-a-Fool-Believes-lyrics
2809,I Got the Keys,DJ Khaled,2016,1066642,https://genius.com/DJ-Khaled-I-Got-the-Keys-lyrics
2810,Swang,Rae Sremmurd,2016,1393446,https://genius.com/Rae-Sremmurd-Swang-lyrics
2811,Whatever You Like,T.I.,2008,252446,https://genius.com/TI-Whatever-You-Like-lyrics
2812,Believe,Meek Mill,2020,230290,https://genius.com/Meek-Mill-Believe-lyrics
2813,Knock Knock,SoFaygo,2019,308958,https://genius.com/SoFaygo-Knock-Knock-lyrics
2814,Easy,Camila Cabello,2019,286865,https://genius.com/Camila-Cabello-Easy-lyrics
2815,Costa Rica,"Dreamville, Bas & JID",2019,1097596,https://genius.com/Dreamville-Bas-JID-Costa-Rica-lyrics
2816,Neverland,Abstract,2015,605480,https://genius.com/Abstract-Neverland-lyrics
2817,Initiation,The Weeknd,2011,870750,https://genius.com/The-Weeknd-Initiation-lyrics
2818,Ill Show You,Justin Bieber,2015,530677,https://genius.com/Justin-Bieber-Ill-Show-You-lyrics
2819,It’s Goin Down,Descendants 2 Cast,2017,246802,https://genius.com/Descendants-2-Cast-It’s-Goin-Down-lyrics
2820,Mr. Perfectly Fine Taylors Version From the Vault,Taylor Swift,2021,707042,https://genius.com/Taylor-Swift-Mr-Perfectly-Fine-Taylors-Version-From-the-Vault-lyrics
2821,Waves,Kanye West,2016,1797314,https://genius.com/Kanye-West-Waves-lyrics
2822,You Get What You Give,New Radicals,1998,210070,https://genius.com/New-Radicals-You-Get-What-You-Give-lyrics
2823,Lotus Flower Bomb,Wale,2011,1179884,https://genius.com/Wale-Lotus-Flower-Bomb-lyrics
2824,SWEET / I THOUGHT YOU WANTED TO DANCE,"Tyler, The Creator",2021,505156,https://genius.com/Tyler-The-Creator-SWEET-I-THOUGHT-YOU-WANTED-TO-DANCE-lyrics
2825,I Love Kanye,Kanye West,2016,2108822,https://genius.com/Kanye-West-I-Love-Kanye-lyrics
2826,Who Hurt You?,Daniel Caesar,2018,365429,https://genius.com/Daniel-Caesar-Who-Hurt-You-lyrics
2827,Eastside,"benny blanco, Halsey & Khalid",2018,1803950,https://genius.com/benny-blanco-Halsey-Khalid-Eastside-lyrics
2828,Insane,Eminem,2009,417873,https://genius.com/Eminem-Insane-lyrics
2829,Bag of Money,Wale,2012,285865,https://genius.com/Wale-Bag-of-Money-lyrics
2830,Wanna Be Cool,Donnie Trumpet & The Social Experiment,2015,207770,https://genius.com/Donnie-Trumpet-The-Social-Experiment-Wanna-Be-Cool-lyrics
2831,Come See About Me,Nicki Minaj,2018,218912,https://genius.com/Nicki-Minaj-Come-See-About-Me-lyrics
2832,Fake ID,Riton & Kah-Lo,2017,379547,https://genius.com/Riton-KahLo-Fake-ID-lyrics
2833,4422,Drake,2017,690226,https://genius.com/Drake-4422-lyrics
2834,Snowman,Sia,2017,852009,https://genius.com/Sia-Snowman-lyrics
2835,Underneath the Tree,Kelly Clarkson,2013,207557,https://genius.com/Kelly-Clarkson-Underneath-the-Tree-lyrics
2836,Times We Had,Barlito,2020,214445,https://genius.com/Barlito-Times-We-Had-lyrics
2837,Birthday Cake Remix,Rihanna,2012,357013,https://genius.com/Rihanna-Birthday-Cake-Remix-lyrics
2838,Prom,SZA,2017,360543,https://genius.com/SZA-Prom-lyrics
2839,Norwegian Wood This Bird Has Flown,The Beatles,1965,284849,https://genius.com/The-Beatles-Norwegian-Wood-This-Bird-Has-Flown-lyrics
2840,Boys,Charli XCX,2017,286510,https://genius.com/Charli-XCX-Boys-lyrics
2841,Rammstein - Amerika English Translation,Genius English Translations,2014,210802,https://genius.com/Genius-English-Translations-Rammstein-Amerika-English-Translation-lyrics
2842,Rappers Delight,Sugarhill Gang,1979,1236704,https://genius.com/Sugarhill-Gang-Rappers-Delight-lyrics
2843,Stinkfist,Tool,1996,307164,https://genius.com/Tool-Stinkfist-lyrics
2844,Blitz,Technoblade,2015,190970,https://genius.com/Technoblade-Blitz-lyrics
2845,We Ball,Meek Mill,2017,288598,https://genius.com/Meek-Mill-We-Ball-lyrics
2846,Recuperate,Lud Foe,2017,237540,https://genius.com/Lud-Foe-Recuperate-lyrics
2847,Childish Gambino Sway In The Morning Freestyle,Sway in the Morning,2013,344251,https://genius.com/Sway-in-the-Morning-Childish-Gambino-Sway-In-The-Morning-Freestyle-lyrics
2848,Have a Cigar,Pink Floyd,1975,191885,https://genius.com/Pink-Floyd-Have-a-Cigar-lyrics
2849,Cant Knock the Hustle,JAY-Z,1996,335495,https://genius.com/JAYZ-Cant-Knock-the-Hustle-lyrics
2850,The Take,Tory Lanez,2019,1229330,https://genius.com/Tory-Lanez-The-Take-lyrics
2851,Green Ranger,Lil Wayne,2012,240657,https://genius.com/Lil-Wayne-Green-Ranger-lyrics
2852,Driving Ms Daisy,Logic,2014,255184,https://genius.com/Logic-Driving-Ms-Daisy-lyrics
2853,Still Got Time,ZAYN,2017,301581,https://genius.com/ZAYN-Still-Got-Time-lyrics
2854,Hand Me Downs,Mac Miller,2020,455899,https://genius.com/Mac-Miller-Hand-Me-Downs-lyrics
2855,Met Gala,Gucci Mane,2017,416624,https://genius.com/Gucci-Mane-Met-Gala-lyrics
2856,Bang Bang My Baby Shot Me Down,Nancy Sinatra,1966,266770,https://genius.com/Nancy-Sinatra-Bang-Bang-My-Baby-Shot-Me-Down-lyrics
2857,Falling like the Stars,James Arthur,2019,216996,https://genius.com/James-Arthur-Falling-like-the-Stars-lyrics
2858,For That Cash,ppcocaine,2020,403635,https://genius.com/ppcocaine-For-That-Cash-lyrics
2859,All Is Found,Evan Rachel Wood,2019,422902,https://genius.com/Evan-Rachel-Wood-All-Is-Found-lyrics
2860,SUMMER,THE CARTERS,2018,449918,https://genius.com/THE-CARTERS-SUMMER-lyrics
2861,Free Uzi,Lil Uzi Vert,2019,390742,https://genius.com/Lil-Uzi-Vert-Free-Uzi-lyrics
2862,Nowhere Fast,Eminem,2017,407835,https://genius.com/Eminem-Nowhere-Fast-lyrics
2863,Broken Arrows,Avicii,2015,199880,https://genius.com/Avicii-Broken-Arrows-lyrics
2864,Typa Way,Lil Wayne,2013,303144,https://genius.com/Lil-Wayne-Typa-Way-lyrics
2865,Music to Watch Boys To,Lana Del Rey,2015,338827,https://genius.com/Lana-Del-Rey-Music-to-Watch-Boys-To-lyrics
2866,Midnight,Logic,2018,426515,https://genius.com/Logic-Midnight-lyrics
2867,Motorcycle Patches,HUNCHO JACK,2017,290769,https://genius.com/HUNCHO-JACK-Motorcycle-Patches-lyrics
2868,Smoke Signals,Phoebe Bridgers,2017,250478,https://genius.com/Phoebe-Bridgers-Smoke-Signals-lyrics
2869,M.I.A.,Omarion,2012,472273,https://genius.com/Omarion-MIA-lyrics
2870,Finally // beautiful stranger,Halsey,2019,435052,https://genius.com/Halsey-Finally-beautiful-stranger-lyrics
2871,FLIP THE SWITCH,Quavo,2018,209804,https://genius.com/Quavo-FLIP-THE-SWITCH-lyrics
2872,Heavydirtysoul,twenty one pilots,2015,923068,https://genius.com/twenty-one-pilots-Heavydirtysoul-lyrics
2873,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,2015,459062,https://genius.com/Shawn-Mendes-Camila-Cabello-I-Know-What-You-Did-Last-Summer-lyrics
2874,Do What U Want,Lady Gaga,2013,907413,https://genius.com/Lady-Gaga-Do-What-U-Want-lyrics
2875,Safe  Sound,Taylor Swift,2012,238499,https://genius.com/Taylor-Swift-Safe-Sound-lyrics
2876,Verbatim,Mother Mother,2007,411107,https://genius.com/Mother-Mother-Verbatim-lyrics
2877,Live Your Life,T.I.,2008,439948,https://genius.com/TI-Live-Your-Life-lyrics
2878,Not Allowed,TV Girl,2016,359306,https://genius.com/TV-Girl-Not-Allowed-lyrics
2879,Lit Like Bic,Rae Sremmurd,2015,244776,https://genius.com/Rae-Sremmurd-Lit-Like-Bic-lyrics
2880,JAPAN,Famous Dex,2018,833791,https://genius.com/Famous-Dex-JAPAN-lyrics
2881,Hurricane,Halsey,2014,333221,https://genius.com/Halsey-Hurricane-lyrics
2882,Dedicate,Lil Wayne,2018,518738,https://genius.com/Lil-Wayne-Dedicate-lyrics
2883,Niggas in Paris,JAY-Z & Kanye West,2011,6255019,https://genius.com/JAYZ-Kanye-West-Niggas-in-Paris-lyrics
2884,Religion,Religion Lyrics - Lana Del Rey,2015,237112,https://genius.com/Religion-Lyrics-Lana-Del-Rey-Religion-lyrics
2885,If I Could Turn Back Time,Cher,1989,265323,https://genius.com/Cher-If-I-Could-Turn-Back-Time-lyrics
2886,BTS - Louder than bombs English Translation,Genius English Translations,2020,559533,https://genius.com/Genius-English-Translations-BTS-Louder-than-bombs-English-Translation-lyrics
2887,Street Runner,Rod Wave,2021,309424,https://genius.com/Rod-Wave-Street-Runner-lyrics
2888,Slime Mentality,YoungBoy Never Broke Again,2019,189449,https://genius.com/YoungBoy-Never-Broke-Again-Slime-Mentality-lyrics
2889,Have It All,Jason Mraz,2018,343021,https://genius.com/Jason-Mraz-Have-It-All-lyrics
2890,To Die For,Sam Smith,2020,390994,https://genius.com/Sam-Smith-To-Die-For-lyrics
2891,Last Friday Night T.G.I.F.,Katy Perry,2010,214361,https://genius.com/Katy-Perry-Last-Friday-Night-TGIF-lyrics
2892,Faith,Kendrick Lamar,2009,191427,https://genius.com/Kendrick-Lamar-Faith-lyrics
2893,Rockefeller Street,Getter Jaani,2011,202490,https://genius.com/Getter-Jaani-Rockefeller-Street-lyrics
2894,Friend Please,twenty one pilots,2009,195348,https://genius.com/twenty-one-pilots-Friend-Please-lyrics
2895,Sin,Young Thug,2018,224590,https://genius.com/Young-Thug-Sin-lyrics
2896,High All the Time,50 Cent,2003,198021,https://genius.com/50-Cent-High-All-the-Time-lyrics
2897,On Me,Lil Baby,2020,935163,https://genius.com/Lil-Baby-On-Me-lyrics
2898,Promises,Wiz Khalifa,2014,237721,https://genius.com/Wiz-Khalifa-Promises-lyrics
2899,Cant Trust Thots,Wash,2014,235659,https://genius.com/Wash-Cant-Trust-Thots-lyrics
2900,Feather,Nujabes,2005,352195,https://genius.com/Nujabes-Feather-lyrics
2901,GOLDWING,Billie Eilish,2021,281214,https://genius.com/Billie-Eilish-GOLDWING-lyrics
2902,Good Form Remix,Nicki Minaj,2018,336366,https://genius.com/Nicki-Minaj-Good-Form-Remix-lyrics
2903,Loft Music,The Weeknd,2011,892409,https://genius.com/The-Weeknd-Loft-Music-lyrics
2904,Emotionless Thoughts,Capital STEEZ,2012,198457,https://genius.com/Capital-STEEZ-Emotionless-Thoughts-lyrics
2905,Milk and Cookies,Melanie Martinez,2015,249104,https://genius.com/Melanie-Martinez-Milk-and-Cookies-lyrics
2906,BTS - MAMA English Translation,Genius English Translations,2016,193586,https://genius.com/Genius-English-Translations-BTS-MAMA-English-Translation-lyrics
2907,Blue Notes,Meek Mill,2016,410875,https://genius.com/Meek-Mill-Blue-Notes-lyrics
2908,Mansion,NF,2015,451278,https://genius.com/NF-Mansion-lyrics
2909,Strange Clouds,B.o.B,2012,225777,https://genius.com/BoB-Strange-Clouds-lyrics
2910,Never Really Over,Katy Perry,2019,523821,https://genius.com/Katy-Perry-Never-Really-Over-lyrics
2911,Again,Noah Cyrus,2017,346367,https://genius.com/Noah-Cyrus-Again-lyrics
2912,2 On / Thotful,OB O'Brien,2014,572721,https://genius.com/OB-OBrien-2-On-Thotful-lyrics
2913,Seasons,"Mozzy, Sjava & REASON",2018,210605,https://genius.com/Mozzy-Sjava-REASON-Seasons-lyrics
2914,John My Beloved,Sufjan Stevens,2015,228765,https://genius.com/Sufjan-Stevens-John-My-Beloved-lyrics
2915,Season 2 Episode 3,Glass Animals,2016,236616,https://genius.com/Glass-Animals-Season-2-Episode-3-lyrics
2916,Your Heart,Joyner Lucas & J. Cole,2021,266087,https://genius.com/Joyner-Lucas-J-Cole-Your-Heart-lyrics
2917,White Teeth Teens,Lorde,2013,275484,https://genius.com/Lorde-White-Teeth-Teens-lyrics
2918,What Now,Rihanna,2012,290671,https://genius.com/Rihanna-What-Now-lyrics
2919,Harlem What happens to a dream deferred?,Langston Hughes,1951,358660,https://genius.com/Langston-Hughes-Harlem-What-happens-to-a-dream-deferred-lyrics
2920,Dusk Till Dawn,ZAYN,2017,3033507,https://genius.com/ZAYN-Dusk-Till-Dawn-lyrics
2921,My Favorite Part,Mac Miller,2016,557225,https://genius.com/Mac-Miller-My-Favorite-Part-lyrics
2922,Dont Kno,Moneybagg Yo,2017,329744,https://genius.com/Moneybagg-Yo-Dont-Kno-lyrics
2923,We All Try,Frank Ocean,2011,546075,https://genius.com/Frank-Ocean-We-All-Try-lyrics
2924,D Rose,Lil Pump,2016,1374691,https://genius.com/Lil-Pump-D-Rose-lyrics
2925,​another song,Lil Peep,2015,208500,https://genius.com/Lil-Peep-​another-song-lyrics
2926,Omertà,Drake,2019,603471,https://genius.com/Drake-Omertà-lyrics
2927,Be Honest,Jorja Smith,2019,319076,https://genius.com/Jorja-Smith-Be-Honest-lyrics
2928,Commando,Migos,2016,212001,https://genius.com/Migos-Commando-lyrics
